"address","categories/0","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewImageUrls/26","reviewImageUrls/27","reviewImageUrls/28","reviewImageUrls/29","reviewImageUrls/30","reviewImageUrls/31","reviewImageUrls/32","reviewImageUrls/33","reviewImageUrls/34","reviewImageUrls/35","reviewImageUrls/36","reviewImageUrls/37","reviewImageUrls/38","reviewImageUrls/39","reviewImageUrls/40","reviewImageUrls/41","reviewImageUrls/42","reviewImageUrls/43","reviewImageUrls/44","reviewImageUrls/45","reviewImageUrls/46","reviewImageUrls/47","reviewImageUrls/48","reviewImageUrls/49","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"Pringkuku, Ketro, Watukarung, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Pantai","Pantai","8976464376627943994","Kabupaten Pacitan","ID","0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a","https://lh3.googleusercontent.com/p/AF1QipN0S7b5N1WPTA6_P2hyIZmVXoohfj6AXpDLOoAg=w423-h240-k-no","false","true","id","0","-8.2369236","110.9732122",,"Ketro, Watukarung, Kecamatan Pacitan",,"false","ChIJ1y-Hlr_dey4ROlrbi8rOknw","63552",,"setahun lalu","2023-11-01T07:29:07.891Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"6",,,"5301","2025-04-01T10:22:14.684Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Watu+Karung/@-8.2369021,110.9629125,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a!8m2!3d-8.2369236!4d110.9732122!16s%2Fg%2F11b7tsy95k?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Pringkuku","false",,,"Pantai Watu Karung","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Watu%20Karung&query_place_id=ChIJ1y-Hlr_dey4ROlrbi8rOknw",
"Pringkuku, Ketro, Watukarung, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Pantai","Pantai","8976464376627943994","Kabupaten Pacitan","ID","0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a","https://lh3.googleusercontent.com/p/AF1QipN0S7b5N1WPTA6_P2hyIZmVXoohfj6AXpDLOoAg=w423-h240-k-no","false","false","id","0","-8.2369236","110.9732122",,"Ketro, Watukarung, Kecamatan Pacitan","id","false","ChIJ1y-Hlr_dey4ROlrbi8rOknw","63552",,"setahun lalu","2023-11-01T00:15:02.526Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"2",,,"5301","2025-04-01T10:22:14.684Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Watu+Karung/@-8.2369021,110.9629125,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a!8m2!3d-8.2369236!4d110.9732122!16s%2Fg%2F11b7tsy95k?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Pringkuku","false","GG di tengah malam :)",,"Pantai Watu Karung","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Watu%20Karung&query_place_id=ChIJ1y-Hlr_dey4ROlrbi8rOknw",
"Pringkuku, Ketro, Watukarung, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Pantai","Pantai","8976464376627943994","Kabupaten Pacitan","ID","0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a","https://lh3.googleusercontent.com/p/AF1QipN0S7b5N1WPTA6_P2hyIZmVXoohfj6AXpDLOoAg=w423-h240-k-no","false","false","id","0","-8.2369236","110.9732122",,"Ketro, Watukarung, Kecamatan Pacitan",,"false","ChIJ1y-Hlr_dey4ROlrbi8rOknw","63552",,"setahun lalu","2023-10-30T19:24:41.237Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"1",,,"5301","2025-04-01T10:22:14.684Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Watu+Karung/@-8.2369021,110.9629125,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a!8m2!3d-8.2369236!4d110.9732122!16s%2Fg%2F11b7tsy95k?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Pringkuku","false",,,"Pantai Watu Karung","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Watu%20Karung&query_place_id=ChIJ1y-Hlr_dey4ROlrbi8rOknw",
"Pringkuku, Ketro, Watukarung, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Pantai","Pantai","8976464376627943994","Kabupaten Pacitan","ID","0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a","https://lh3.googleusercontent.com/p/AF1QipN0S7b5N1WPTA6_P2hyIZmVXoohfj6AXpDLOoAg=w423-h240-k-no","false","false","id","0","-8.2369236","110.9732122",,"Ketro, Watukarung, Kecamatan Pacitan",,"false","ChIJ1y-Hlr_dey4ROlrbi8rOknw","63552",,"setahun lalu","2023-10-28T15:08:46.620Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"1",,,"5301","2025-04-01T10:22:14.684Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Watu+Karung/@-8.2369021,110.9629125,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a!8m2!3d-8.2369236!4d110.9732122!16s%2Fg%2F11b7tsy95k?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","1","Jawa Timur","Pringkuku","false",,,"Pantai Watu Karung","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Watu%20Karung&query_place_id=ChIJ1y-Hlr_dey4ROlrbi8rOknw",
"Pringkuku, Ketro, Watukarung, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Pantai","Pantai","8976464376627943994","Kabupaten Pacitan","ID","0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a","https://lh3.googleusercontent.com/p/AF1QipN0S7b5N1WPTA6_P2hyIZmVXoohfj6AXpDLOoAg=w423-h240-k-no","false","true","id","0","-8.2369236","110.9732122",,"Ketro, Watukarung, Kecamatan Pacitan",,"false","ChIJ1y-Hlr_dey4ROlrbi8rOknw","63552",,"setahun lalu","2023-10-23T15:50:38.462Z",,,,,"https://lh3.googleusercontent.com/geougc-cs/AIHozJJ1vD7WbM2nyf7jLMB2LXiyKsPOO8CQD9kOHo8WN66cnC6HLW214YHQ3TBNsy0nUm8EAUeAojrbMv2-yJR9AHwJJvca6vrB2PxScP7WdZSAAH7PKRXC0mXajIDHgNP2jK2C3dIx","https://lh3.googleusercontent.com/geougc-cs/AIHozJKk0ZCrfgZ86JCMtuIa749tJ7bXxWVhT179oi0seRpV_j2sEvwsjKyD5h39-objawdyEbO1t_jzfU5JChuwvbHAoOBH0jB2nbiRb7X3hLAiUaKv5o2GxC_LIYZh-y_JKxxsrRRQsg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"25",,,"5301","2025-04-01T10:22:14.684Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Watu+Karung/@-8.2369021,110.9629125,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a!8m2!3d-8.2369236!4d110.9732122!16s%2Fg%2F11b7tsy95k?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Pringkuku","false",,,"Pantai Watu Karung","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Watu%20Karung&query_place_id=ChIJ1y-Hlr_dey4ROlrbi8rOknw",
"Pringkuku, Ketro, Watukarung, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Pantai","Pantai","8976464376627943994","Kabupaten Pacitan","ID","0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a","https://lh3.googleusercontent.com/p/AF1QipN0S7b5N1WPTA6_P2hyIZmVXoohfj6AXpDLOoAg=w423-h240-k-no","false","true","id","0","-8.2369236","110.9732122",,"Ketro, Watukarung, Kecamatan Pacitan","id","false","ChIJ1y-Hlr_dey4ROlrbi8rOknw","63552",,"setahun lalu","2023-10-23T05:41:56.162Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"113",,,"5301","2025-04-01T10:22:14.684Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Watu+Karung/@-8.2369021,110.9629125,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a!8m2!3d-8.2369236!4d110.9732122!16s%2Fg%2F11b7tsy95k?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Pringkuku","false","Pantai terindah di Pacitan",,"Pantai Watu Karung","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Watu%20Karung&query_place_id=ChIJ1y-Hlr_dey4ROlrbi8rOknw",
"Pringkuku, Ketro, Watukarung, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Pantai","Pantai","8976464376627943994","Kabupaten Pacitan","ID","0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a","https://lh3.googleusercontent.com/p/AF1QipN0S7b5N1WPTA6_P2hyIZmVXoohfj6AXpDLOoAg=w423-h240-k-no","false","true","id","0","-8.2369236","110.9732122",,"Ketro, Watukarung, Kecamatan Pacitan","id","false","ChIJ1y-Hlr_dey4ROlrbi8rOknw","63552",,"setahun lalu","2023-10-15T05:55:19.230Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"163",,,"5301","2025-04-01T10:22:14.684Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Watu+Karung/@-8.2369021,110.9629125,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a!8m2!3d-8.2369236!4d110.9732122!16s%2Fg%2F11b7tsy95k?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Pringkuku","false","Tempat yang bagus",,"Pantai Watu Karung","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Watu%20Karung&query_place_id=ChIJ1y-Hlr_dey4ROlrbi8rOknw",
"Pringkuku, Ketro, Watukarung, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Pantai","Pantai","8976464376627943994","Kabupaten Pacitan","ID","0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a","https://lh3.googleusercontent.com/p/AF1QipN0S7b5N1WPTA6_P2hyIZmVXoohfj6AXpDLOoAg=w423-h240-k-no","false","true","id","0","-8.2369236","110.9732122",,"Ketro, Watukarung, Kecamatan Pacitan","id","false","ChIJ1y-Hlr_dey4ROlrbi8rOknw","63552",,"setahun lalu","2023-10-14T16:27:59.654Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"28",,,"5301","2025-04-01T10:22:14.684Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Watu+Karung/@-8.2369021,110.9629125,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a!8m2!3d-8.2369236!4d110.9732122!16s%2Fg%2F11b7tsy95k?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","4","Jawa Timur","Pringkuku","false","Tempat nya bagus n bersih .....",,"Pantai Watu Karung","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Watu%20Karung&query_place_id=ChIJ1y-Hlr_dey4ROlrbi8rOknw",
"Pringkuku, Ketro, Watukarung, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Pantai","Pantai","8976464376627943994","Kabupaten Pacitan","ID","0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a","https://lh3.googleusercontent.com/p/AF1QipN0S7b5N1WPTA6_P2hyIZmVXoohfj6AXpDLOoAg=w423-h240-k-no","false","false","id","0","-8.2369236","110.9732122",,"Ketro, Watukarung, Kecamatan Pacitan",,"false","ChIJ1y-Hlr_dey4ROlrbi8rOknw","63552",,"setahun lalu","2023-10-13T20:39:34.779Z",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"0",,,"5301","2025-04-01T10:22:14.684Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Watu+Karung/@-8.2369021,110.9629125,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a!8m2!3d-8.2369236!4d110.9732122!16s%2Fg%2F11b7tsy95k?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Pringkuku","false",,,"Pantai Watu Karung","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Watu%20Karung&query_place_id=ChIJ1y-Hlr_dey4ROlrbi8rOknw",
"Pringkuku, Ketro, Watukarung, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Pantai","Pantai","8976464376627943994","Kabupaten Pacitan","ID","0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a","https://lh3.googleusercontent.com/p/AF1QipN0S7b5N1WPTA6_P2hyIZmVXoohfj6AXpDLOoAg=w423-h240-k-no","false","true","id","0","-8.2369236","110.9732122",,"Ketro, Watukarung, Kecamatan Pacitan","id","false","ChIJ1y-Hlr_dey4ROlrbi8rOknw","63552",,"setahun lalu","2023-10-13T05:58:28.576Z",,,,,"https://lh3.googleusercontent.com/geougc-cs/AIHozJKp-EV8tttwEolt1qIUaB0JTkdoso4Iw20IhX2_5oYvKlfRJIEWFXhHhEvCEKVPrNR7Tc4tw2X-83KeZJE601xf-H-aEhDk7moI3d9HxEAQlTu7lKzelaO3dbIx03GPetbVQuhd2Q","https://lh3.googleusercontent.com/geougc-cs/AIHozJIipYEhRkg5wc7Z_0Qx10bf7OaVN4aRKHilAcsbM1Qt5eonh8l5ObGYuXGaCRQiKLddzQm4pVt3HToOoY_rQpvO8USNp7WTSGX1whSQ1v2NuIfyZQMbQEsfmwKODT3GhlZTOGsRTg","https://lh3.googleusercontent.com/geougc-cs/AIHozJJcOS92es9IwQ_D7Xr2uoXQjIT9vYJaTIyspG-ihV0oFgzZHaz34YwhJtU76ryaMt8XB5yhcHqTr8EZhaCoE48qNcMjbNbb4xyb6elYM2rDDGE4pWfKhbj8iBwpWQrrwvDH3sIa","https://lh3.googleusercontent.com/geougc-cs/AIHozJLyYEAihEgpRry6lmLInSGqKLGhpe2JnSW6SO-bKSsnMgo8ZBs3TGO4S6u-og8NuQPytzhmjuEHNDCDyD58bzkhnvhmiv8fTa_IrnLsQBRSiMxpOimUJipuSWQbha3fJ_93PxYFpQ","https://lh3.googleusercontent.com/geougc-cs/AIHozJLsjJH3mW30WjOAEeOx2PpnpdepaFqNaAbfj8gJKelWc41ofFI0FQSFdY36BCah9Sltvgqja65r2PwEjUGHI-dLXK8DsjSG74YweosZs1SVErbuP23tzLwNanyq-X-rB63FXSK5","https://lh3.googleusercontent.com/geougc-cs/AIHozJIc9_LzR6VHn6Vd66DVKOnficjrH_CmGKe8SZx0u6ww0A0RESgFUg7mxdvrW3t_FseogepkXkoCkmEO9DFSSxKgF6JvEWYnV17WYPxpMhzioPs0gO2zNTaYbgcBkGzBBt2aPGcN","https://lh3.googleusercontent.com/geougc-cs/AIHozJLpAuEaDwqBu5rNZXz5_vlJIuSapTiET2kP3mXH97MXB-HbtiVZ1bebp9kvpczCbd64_wlcrMPkkfRlqMvcHRfN1jmL5I6mv272ceDlMH3xC1XRAtfj60SfpyOel52I_mRLbc3n8A","https://lh3.googleusercontent.com/geougc-cs/AIHozJITnDK5BUSKSOWsx2Wjm9NFMPMftx8yvAHmKiIcezpo4SSPX3s7wzlbsm4I6_hylU51R-0i8OP9PrHID64ZYgV7LHl-3zczo7_-4ubs3AWfAHEImbM4Zy0a4p9Hnsf6_DTit-SR","https://lh3.googleusercontent.com/geougc-cs/AIHozJKyFGeFZkVEDpShc4u_W3ku9D8njYYngmQEVFUqwTlBNl-fJgaEUZlTro4y6sr0xizqyj2XGgJIdxRWFuFePncB9doz17Dpx8DVJD4MVQf7pv9qu3zJvz2sXpOrQP82OHoNEbkj","https://lh3.googleusercontent.com/geougc-cs/AIHozJL1W1A-gEinnIa5C9CnXscRqLKL7Fi4mn6RpOySFZLftme9wiy5g0m9g7HvHMPUJu-BbLHDeyk3iE5iIKInQeLUYEdECmA2Rf5kbtwsCpgOIVnmQqQQ2lnW_UxEPGyofsel33LI","https://lh3.googleusercontent.com/geougc-cs/AIHozJLU4DtzA4soj_nbOx6t_uU5H3CgxyWSRmniyBd_Jd7EPHYdrvj85CEAolMpEdEa8t7ORZozmz4N0RZH8oc0Jj4gOO32XoCeu3Klgh1qsxGJgDKurFijthcdxXFJFAQNDmSzPFLS0A","https://lh3.googleusercontent.com/geougc-cs/AIHozJIfdI6sbzL_t8VZvjda4gLS-uidVQkEiUX3UiAkVIbu6wpwtwNrnKPNmyvnmBJuEln8ozme-luGc3lEQtzSYAHSTAyy93We6m0GJz4otXVieH8-UjCefIWsk5XqDjvS93FdBYk","https://lh3.googleusercontent.com/geougc-cs/AIHozJKyUepEHT-Y755UrPpF2TOQlNhzN54yQgIc-ohVn0zgHBckWoxnTQcQGZBukVQV151Ce2V1swC-AY-LqVL7YuZ3rI9ySSUfZby2eJ0heAXKZC2MGXHbDTbIPTgb3M-Rw3d5Uvi_Ng","https://lh3.googleusercontent.com/geougc-cs/AIHozJK9hNwqJm-FRoMsac-Q8I2jTuR5nurGsh5CYtLUZ1KuJApBxCbqcgWigV0rpmIPKPaSoyiKu5ZQfs_XEemCvmEcUyhYn87R1YtYDAO-x7XsRXQy12fySzTmuAVSb4CqQawI1ew","https://lh3.googleusercontent.com/geougc-cs/AIHozJIlrmQUiEFU8cwlx8EDSzcsOrCLmUCsOwiYTZxpYWlFjIYu0T7Ydo4740RgsGm1vAIOYq1zJUNHzSyRZS3vtoeDv8M4py8mCigsQ9eThR3ZuNFVkSyY2wfiiWgKfI36u4b5LxGYYQ","https://lh3.googleusercontent.com/geougc-cs/AIHozJLA6RISSbCJawfeSv8vDUwf2EXgzSjMRw1j0ZA_EJVPvrJjxM7xmJ8Ln0JORlVfPdSYjJI6rYIxnJcfBa8PyEds1jvbcdc29cN8VVL3R8jDHQio5oMgL0ZL3AJ8kvFrVVUwSq4K","https://lh3.googleusercontent.com/geougc-cs/AIHozJJZ7aypl9z0-9ODVA0a3lknAUn-gl9TYsHF8HxCHl4W7FproieRclWUPE3DuvPmldu_Kk_ELnn-p6cseq7gNlK4PCV7bbUCxkShcucV15mdGk-hiM1c-OwEXMXKTzRbsN-6jIXdrA","https://lh3.googleusercontent.com/geougc-cs/AIHozJI2ZDzYMOLEvdKoMXoM5XlEgr8CPUHOV05-gf6xfG9C8dtwGXl3KknPVhdiWfwCK0z4GzCXKPCDPbk44lxY0Nspb1mLOP3VPLjs_Jrx8vJm3F8X5DnimJ4thOZf1PMiErNFEOc","https://lh3.googleusercontent.com/geougc-cs/AIHozJLkTacomLSczOt0PD5hbQjqiWvgF59cxxFCcQrRSItMS9ezRm1oWm4SnBP7xMljJ38hRb9g-LQR9WRFg3sMOLmle0BV0kPxmkTu6mG23s7zT-QjtLmB-5MVWoXEOaYGJvuhTgHOnA","https://lh3.googleusercontent.com/geougc-cs/AIHozJIy8P-ODmtzFVVpsCbq22J5M5jthNkvnZRpeSK9Fd0QgCE0kdznONfiG9K6Zho7gdzqgxkSn-s3KhvBz-0VNGWl5TH-ELaKKHTWb5VovdgA7mh9-95Qks-aJhVMrfusG4ts1JEz",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"117",,,"5301","2025-04-01T10:22:14.684Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Watu+Karung/@-8.2369021,110.9629125,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a!8m2!3d-8.2369236!4d110.9732122!16s%2Fg%2F11b7tsy95k?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Pringkuku","false","Kesini kedua kalinya karna ambiencenya super nyaman. Pantainya bersih. Bibir pantainya juga luas. Banyak homestay yg deket banget sama pantai jd tinggal jalan kaki doang. Banyak tempat makan juga di pinggir pantai dan banyak gazebonya juga. Di beberapa warung bahkan sedia wifi karna sinyal disini agak susah. Sunset disini super duper cantik",,"Pantai Watu Karung","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Watu%20Karung&query_place_id=ChIJ1y-Hlr_dey4ROlrbi8rOknw",
"Pringkuku, Ketro, Watukarung, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Pantai","Pantai","8976464376627943994","Kabupaten Pacitan","ID","0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a","https://lh3.googleusercontent.com/p/AF1QipN0S7b5N1WPTA6_P2hyIZmVXoohfj6AXpDLOoAg=w423-h240-k-no","false","true","id","0","-8.2369236","110.9732122",,"Ketro, Watukarung, Kecamatan Pacitan","id","false","ChIJ1y-Hlr_dey4ROlrbi8rOknw","63552",,"setahun lalu","2023-10-12T03:51:11.622Z",,,,,"https://lh3.googleusercontent.com/geougc-cs/AIHozJIWpPQlt8fMizul1Gk6FkU6aRbMHGAtMLIInpe3OJPE_w7_OlM_aJDjwut888sHtgw1_35WmzuzzX1xgzoBysZFPMoJT8AYBNtrG4XRBSE2JqPLeOTJIqTJFjPmoHklMptM7Rc","https://lh3.googleusercontent.com/geougc-cs/AIHozJLsNSZbvsRZhg_r8RbFk6UEyK9N1VmOz4qAoF4k3vx9u7HTNt3X4HfOrKdvaayRLP5jkD9rSxQ8klgmuoZ91RwL-NWrfh0nmDcpJfztzAs7lKboYW5ML7Cy-jWpYyO369O_8zDj",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"448",,,"5301","2025-04-01T10:22:14.684Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Watu+Karung/@-8.2369021,110.9629125,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a!8m2!3d-8.2369236!4d110.9732122!16s%2Fg%2F11b7tsy95k?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Pringkuku","false","Pesona keindahan pantainya sangat luar biasa dengan pulau-pulau karang, air laut biru kehijauan, pantai bersih dengan pasir putih yang lembut, serta 2 surf spots yang menawarkan barrel serta ombak kelas dunia. Hamparan pasir putihnya terasa sangat lembut. Pulau-pulau karang menghiasi lepas pantainya. Sinar matahari yang bersinar cerah dan langit biru membuat semuanya semakin sempurna. Pantai Watu Karung adalah nirwana.",,"Pantai Watu Karung","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Watu%20Karung&query_place_id=ChIJ1y-Hlr_dey4ROlrbi8rOknw",
"Pringkuku, Ketro, Watukarung, Kec. Pacitan, Kabupaten Pacitan, Jawa Timur 63552, Indonesia","Pantai","Pantai","8976464376627943994","Kabupaten Pacitan","ID","0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a","https://lh3.googleusercontent.com/p/AF1QipN0S7b5N1WPTA6_P2hyIZmVXoohfj6AXpDLOoAg=w423-h240-k-no","false","false","id","0","-8.2369236","110.9732122",,"Ketro, Watukarung, Kecamatan Pacitan","id","false","ChIJ1y-Hlr_dey4ROlrbi8rOknw","63552",,"setahun lalu","2023-10-09T11:58:27.923Z",,,,,"https://lh3.googleusercontent.com/geougc-cs/AIHozJLXsNjPDhVKBev5ajkTJZAoR-gk1NoknSYdGh3sPiQ1PRgCeKcO5xYWXDzPepmom4Eq21HtC6oNwH0M-EoawLlSQNLbyLuvY5UjtnDT9SQn_BtZqtx5mXEJYLCpOA_U3IMtkTsr","https://lh3.googleusercontent.com/geougc-cs/AIHozJJQtBVYGBaYcMtqCJT7VBChvznn3_NOE6QywyRyVTZyiWKAJXdsa8NgGjk26Oly8VXnEcO2XvmcnAk0xa61JWxU2WdZLIz1GY-1CCyMSBjr5NL7H79mfyOAp95WzfzFrfXOBUPFVg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Google",,,"11",,,"5301","2025-04-01T10:22:14.684Z","Direct Detail URL: https://www.google.com/maps/place/Pantai+Watu+Karung/@-8.2369021,110.9629125,15z/data=!3m1!4b1!4m6!3m5!1s0x2e7bddbf96872fd7:0x7c92ceca8bdb5a3a!8m2!3d-8.2369236!4d110.9732122!16s%2Fg%2F11b7tsy95k?entry=ttu&g_ep=EgoyMDI1MDMyNS4xIKXMDSoASAFQAw%3D%3D","5","Jawa Timur","Pringkuku","false","pantainya bagus , bersih , ombaknya bagus, banyak yg surfing ,,
fasilitas komplit , minus Wifi
tapi telkomsel bisa",,"Pantai Watu Karung","4.6",,"https://www.google.com/maps/search/?api=1&query=Pantai%20Watu%20Karung&query_place_id=ChIJ1y-Hlr_dey4ROlrbi8rOknw",
